"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","correct","Image","word","condition","shape","association","screen_id","LeftLable","RightLable"
"","","","","","html-keyboard-response","225","595076","0.0-9.0-0.0-0.0-0.0-1.57","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","226","596899","0.0-9.0-0.0-0.0-0.0-0.58","821","","j","","","","","","","","","","","","","key","j","4.165549425287547","853.3333333333334","476","j","true","../../test_img/15.png","生人","matching_task","生人","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","227","597404","0.0-9.0-0.0-0.0-0.0-1.58","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","228","599061","0.0-9.0-0.0-0.0-0.0-0.59","655","","j","","","","","","","","","","","","","key","j","4.165909090908973","853.3333333333334","476","j","true","../../test_img/22.png","自我","matching_task","自我","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","229","599575","0.0-9.0-0.0-0.0-0.0-1.59","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","230","601267","0.0-9.0-0.0-0.0-0.0-0.60","690","","j","","","","","","","","","","","","","key","j","4.166124069478846","853.3333333333334","476","j","true","../../test_img/15.png","生人","matching_task","生人","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","231","601777","0.0-9.0-0.0-0.0-0.0-1.60","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","232","603377","0.0-9.0-0.0-0.0-0.0-0.61","596","","f","","","","","","","","","","","","","key","f","4.165091863517121","853.3333333333334","476","j","false","../../test_img/26.png","朋友","matching_task","朋友","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","233","603889","0.0-9.0-0.0-0.0-0.0-1.61","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","234","605612","0.0-9.0-0.0-0.0-0.0-0.62","719","","j","","","","","","","","","","","","","key","j","4.165810218977928","853.3333333333334","476","j","true","../../test_img/15.png","生人","matching_task","生人","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","235","606126","0.0-9.0-0.0-0.0-0.0-1.62","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","236","607716","0.0-9.0-0.0-0.0-0.0-0.63","586","","j","","","","","","","","","","","","","key","j","4.165825857519784","853.3333333333334","476","j","true","../../test_img/22.png","自我","matching_task","自我","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","237","608222","0.0-9.0-0.0-0.0-0.0-1.63","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
"","","","","","psychophysics","238","609743","0.0-9.0-0.0-0.0-0.0-0.64","517","","j","","","","","","","","","","","","","key","j","4.165840220385867","853.3333333333334","476","f","false","../../test_img/15.png","朋友","matching_task","生人","[""<img src=\""../../test_img/15.png\"" width=150 style=\""vertical-align:middle\"">---生人"",""<img src=\""../../test_img/22.png\"" width=150 style=\""vertical-align:middle\"">---自我"",""<img src=\""../../test_img/26.png\"" width=150 style=\""vertical-align:middle\"">---朋友""]","","",""
"","","","","","html-keyboard-response","239","610258","0.0-9.0-0.0-0.0-0.0-1.64","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","","","","","","","","","","","","","","","","","","","","","","","feedback_test","",""
